Loading mpi version 2021.6.0
===================================================================================
SLURM Job ID:            7343278
Submit time:             Tue Apr 14 02:36:56 BST 2026 (Unix Epoch time: 1776130616)
Start time:              Tue Apr 14 02:36:57 BST 2026 (Unix Epoch time: 1776130617)
No. nodes:               1
No. tasks:               40
Job name:                Assignment4Parallelism
Account:                 teaching
QoS:                     teaching
Partition (queue):       teaching
Submit directory:        /users/gmb22123/PH510/Assignment4/Parallelism
Script name:             /users/gmb22123/PH510/Assignment4/Parallelism/jobscript.sh
Master node:             wee09
Nodes used:              wee09
Task distribution:       
===================================================================================

T=2.45, E=-1.17, M=0.43, E2=1.39, Cv=1.26
T=2.52, E=-1.07, M=0.31, E2=1.17, Cv=0.79
T=2.59, E=-1.09, M=0.38, E2=1.21, Cv=0.96
T=2.66, E=-0.99, M=0.27, E2=1.01, Cv=0.62
T=2.72, E=-0.96, M=0.25, E2=0.93, Cv=0.62
T=2.79, E=-0.92, M=0.23, E2=0.86, Cv=0.56
T=2.86, E=-0.88, M=0.20, E2=0.79, Cv=0.52
T=2.93, E=-0.84, M=0.18, E2=0.72, Cv=0.42
T=3.00, E=-0.82, M=0.18, E2=0.68, Cv=0.36
Ising Model - Lattice Size: 16, Number of processors: 8 ---------------------------------------
Ising Model - Lattice Size: 16, Timing: 8.45 seconds. -------------
T=0.50, E=-1.66, M=0.00, E2=2.77, Cv=3.60
T=0.53, E=-1.66, M=0.01, E2=2.75, Cv=3.10
T=0.57, E=-1.65, M=0.05, E2=2.73, Cv=2.13
T=0.60, E=-1.62, M=0.20, E2=2.64, Cv=2.24
T=0.64, E=-1.62, M=0.09, E2=2.64, Cv=1.35
T=0.67, E=-1.57, M=0.32, E2=2.47, Cv=2.01
T=0.71, E=-1.51, M=0.17, E2=2.30, Cv=1.80
T=0.74, E=-1.54, M=0.31, E2=2.37, Cv=2.01
T=0.78, E=-1.53, M=0.46, E2=2.33, Cv=1.38
T=0.81, E=-1.49, M=0.09, E2=2.22, Cv=1.51
T=0.84, E=-1.46, M=0.14, E2=2.12, Cv=1.80
T=0.88, E=-1.41, M=0.08, E2=2.00, Cv=1.73
T=0.91, E=-1.34, M=0.34, E2=1.81, Cv=1.82
T=0.95, E=-1.36, M=0.12, E2=1.87, Cv=1.63
T=0.98, E=-1.30, M=0.01, E2=1.70, Cv=1.84
T=1.02, E=-1.28, M=0.04, E2=1.64, Cv=1.81
T=1.05, E=-1.25, M=0.11, E2=1.56, Cv=1.55
T=1.09, E=-1.20, M=0.19, E2=1.45, Cv=1.45
T=1.12, E=-1.17, M=0.03, E2=1.38, Cv=1.76
T=1.16, E=-1.11, M=0.25, E2=1.24, Cv=1.47
T=1.19, E=-1.05, M=0.07, E2=1.11, Cv=1.31
T=1.22, E=-1.02, M=0.08, E2=1.05, Cv=1.10
T=1.26, E=-0.99, M=0.05, E2=1.00, Cv=1.08
T=1.29, E=-0.95, M=0.16, E2=0.91, Cv=1.09
T=1.33, E=-0.92, M=0.05, E2=0.85, Cv=0.90
T=1.36, E=-0.87, M=0.01, E2=0.77, Cv=0.87
T=1.40, E=-0.84, M=0.00, E2=0.72, Cv=0.77
T=1.43, E=-0.84, M=0.04, E2=0.72, Cv=0.66
T=1.47, E=-0.80, M=0.00, E2=0.64, Cv=0.67
T=1.50, E=-0.79, M=0.04, E2=0.63, Cv=0.64
XY Model - Lattice Size: 16, Number of processors: 8------------------------------------------
XY Model - Lattice Size: 16, Timing: 24.60 seconds ------------------------
T=1.00, E=-1.88, M=0.71, E2=3.54, Cv=5.66
T=1.07, E=-1.92, M=0.83, E2=3.71, Cv=4.11
T=1.14, E=-1.96, M=0.93, E2=3.84, Cv=1.90
T=1.21, E=-1.89, M=0.80, E2=3.60, Cv=3.86
T=1.28, E=-1.90, M=0.83, E2=3.63, Cv=3.27
T=1.34, E=-1.85, M=0.74, E2=3.43, Cv=4.01
T=1.41, E=-1.84, M=0.72, E2=3.41, Cv=3.82
T=1.48, E=-1.87, M=0.83, E2=3.51, Cv=2.66
T=1.55, E=-1.89, M=0.91, E2=3.59, Cv=1.65
T=1.62, E=-1.87, M=0.89, E2=3.51, Cv=1.62
T=1.69, E=-1.82, M=0.85, E2=3.33, Cv=2.01
T=1.76, E=-1.81, M=0.85, E2=3.30, Cv=2.10
T=1.83, E=-1.76, M=0.83, E2=3.12, Cv=2.46
T=1.90, E=-1.71, M=0.79, E2=2.97, Cv=2.38
T=1.97, E=-1.56, M=0.58, E2=2.49, Cv=2.95
T=2.03, E=-1.59, M=0.74, E2=2.57, Cv=1.83
T=2.10, E=-1.52, M=0.65, E2=2.35, Cv=2.27
T=2.17, E=-1.46, M=0.59, E2=2.16, Cv=2.13
T=2.24, E=-1.44, M=0.63, E2=2.12, Cv=1.86
T=2.31, E=-1.35, M=0.60, E2=1.86, Cv=1.54
T=2.38, E=-1.27, M=0.53, E2=1.65, Cv=1.61
T=2.45, E=-1.17, M=0.42, E2=1.39, Cv=1.16
T=2.52, E=-1.06, M=0.25, E2=1.14, Cv=0.68
T=2.59, E=-1.04, M=0.31, E2=1.10, Cv=0.86
T=2.66, E=-1.01, M=0.28, E2=1.04, Cv=0.70
T=2.72, E=-0.94, M=0.20, E2=0.89, Cv=0.52
T=2.79, E=-0.92, M=0.19, E2=0.86, Cv=0.50
T=2.86, E=-0.89, M=0.20, E2=0.80, Cv=0.58
T=2.93, E=-0.84, M=0.16, E2=0.71, Cv=0.40
T=3.00, E=-0.82, M=0.18, E2=0.69, Cv=0.43
Ising Model - Lattice Size: 16, Number of processors: 16 ---------------------------------------
Ising Model - Lattice Size: 16, Timing: 4.78 seconds. -------------
T=0.50, E=-1.64, M=0.27, E2=2.71, Cv=3.70
T=0.53, E=-1.61, M=0.19, E2=2.58, Cv=3.37
T=0.57, E=-1.61, M=0.09, E2=2.59, Cv=2.87
T=0.60, E=-1.56, M=0.06, E2=2.43, Cv=2.18
T=0.64, E=-1.55, M=0.07, E2=2.40, Cv=2.47
T=0.67, E=-1.53, M=0.10, E2=2.34, Cv=2.38
T=0.71, E=-1.50, M=0.15, E2=2.26, Cv=2.47
T=0.74, E=-1.49, M=0.06, E2=2.23, Cv=2.71
T=0.78, E=-1.46, M=0.03, E2=2.15, Cv=2.49
T=0.81, E=-1.43, M=0.14, E2=2.05, Cv=2.28
T=0.84, E=-1.40, M=0.21, E2=1.97, Cv=2.22
T=0.88, E=-1.39, M=0.02, E2=1.94, Cv=1.91
T=0.91, E=-1.36, M=0.03, E2=1.85, Cv=1.51
T=0.95, E=-1.31, M=0.11, E2=1.73, Cv=1.79
T=0.98, E=-1.28, M=0.06, E2=1.64, Cv=1.84
T=1.02, E=-1.26, M=0.16, E2=1.60, Cv=1.85
T=1.05, E=-1.19, M=0.06, E2=1.43, Cv=1.87
T=1.09, E=-1.17, M=0.19, E2=1.37, Cv=1.66
T=1.12, E=-1.14, M=0.01, E2=1.30, Cv=1.39
T=1.16, E=-1.09, M=0.12, E2=1.20, Cv=1.14
T=1.19, E=-1.05, M=0.18, E2=1.10, Cv=1.18
T=1.22, E=-1.03, M=0.08, E2=1.06, Cv=1.20
T=1.26, E=-0.99, M=0.04, E2=0.98, Cv=0.90
T=1.29, E=-0.94, M=0.03, E2=0.89, Cv=0.83
T=1.33, E=-0.92, M=0.01, E2=0.85, Cv=0.92
T=1.36, E=-0.89, M=0.02, E2=0.80, Cv=0.79
T=1.40, E=-0.86, M=0.00, E2=0.74, Cv=0.87
T=1.43, E=-0.82, M=0.02, E2=0.68, Cv=0.59
T=1.47, E=-0.81, M=0.04, E2=0.66, Cv=0.68
T=1.50, E=-0.77, M=0.02, E2=0.60, Cv=0.61
XY Model - Lattice Size: 16, Number of processors: 16------------------------------------------
XY Model - Lattice Size: 16, Timing: 14.08 seconds ------------------------
T=1.00, E=-1.85, M=0.68, E2=3.46, Cv=5.90
T=1.07, E=-1.83, M=0.68, E2=3.38, Cv=5.10
